latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.25,94.75,1140.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),windspeed_10m (m/s),shortwave_radiation (W/m²)
2022-06-02T19:00,27.1,26,0.00,0.00,5.15,238.0
2022-06-02T20:00,27.3,25,0.00,0.00,5.83,114.0
2022-06-02T21:00,27.5,24,0.00,0.00,6.29,29.0
2022-06-02T22:00,26.5,24,0.00,0.00,6.12,0.0
2022-06-02T23:00,24.9,26,0.00,0.00,5.20,0.0
2022-06-03T00:00,24.6,26,0.00,0.00,4.14,0.0
2022-06-03T01:00,22.6,29,0.00,0.00,3.76,0.0
2022-06-03T02:00,22.0,30,0.00,0.00,3.58,0.0
2022-06-03T03:00,21.5,30,0.00,0.00,2.95,0.0
2022-06-03T04:00,18.4,39,0.00,0.00,2.66,0.0
2022-06-03T05:00,20.0,33,0.00,0.00,3.04,0.0
2022-06-03T06:00,19.7,29,0.00,0.00,1.83,0.0
2022-06-03T07:00,19.8,29,0.00,0.00,1.03,17.0
2022-06-03T08:00,19.8,29,0.00,0.00,0.30,118.0
2022-06-03T09:00,20.2,30,0.00,0.00,1.07,323.0
2022-06-03T10:00,23.9,21,0.00,0.00,1.24,523.0
2022-06-03T11:00,24.0,22,0.00,0.00,0.57,702.0
2022-06-03T12:00,24.3,23,0.00,0.00,0.97,844.0
2022-06-03T13:00,27.9,17,0.00,0.00,1.71,940.0
2022-06-03T14:00,28.0,17,0.00,0.00,2.63,977.0
2022-06-03T15:00,28.0,18,0.00,0.00,3.45,960.0
2022-06-03T16:00,29.8,14,0.00,0.00,3.93,879.0
2022-06-03T17:00,29.8,15,0.00,0.00,3.92,752.0
2022-06-03T18:00,28.1,19,0.00,0.00,3.74,583.0
2022-06-03T19:00,28.1,19,0.00,0.00,3.39,390.0
2022-06-03T20:00,28.2,17,0.00,0.00,3.28,196.0
2022-06-03T21:00,28.5,17,0.00,0.00,3.01,47.0
2022-06-03T22:00,25.2,20,0.00,0.00,2.71,0.0
2022-06-03T23:00,23.5,20,0.00,0.00,2.91,0.0
2022-06-04T00:00,23.1,19,0.00,0.00,2.84,0.0
2022-06-04T01:00,21.0,20,0.00,0.00,2.70,0.0
2022-06-04T02:00,20.5,19,0.00,0.00,2.34,0.0
2022-06-04T03:00,20.0,22,0.00,0.00,1.99,0.0
2022-06-04T04:00,17.6,25,0.00,0.00,2.51,0.0
2022-06-04T05:00,17.2,27,0.00,0.00,2.86,0.0
2022-06-04T06:00,18.0,28,0.00,0.00,2.15,0.0
2022-06-04T07:00,17.9,29,0.00,0.00,1.57,21.0
2022-06-04T08:00,18.3,28,0.00,0.00,2.16,149.0
2022-06-04T09:00,18.5,28,0.00,0.00,3.47,336.0
2022-06-04T10:00,24.9,17,0.00,0.00,3.64,532.0
2022-06-04T11:00,25.7,17,0.00,0.00,3.13,711.0
2022-06-04T12:00,26.3,16,0.00,0.00,2.74,854.0
2022-06-04T13:00,29.9,12,0.00,0.00,2.75,950.0
2022-06-04T14:00,30.1,11,0.00,0.00,2.98,990.0
2022-06-04T15:00,30.2,11,0.00,0.00,2.83,970.0
2022-06-04T16:00,31.7,9,0.00,0.00,2.37,893.0
2022-06-04T17:00,31.8,8,0.00,0.00,2.04,764.0
2022-06-04T18:00,30.7,10,0.00,0.00,2.55,596.0
2022-06-04T19:00,30.7,10,0.00,0.00,2.02,401.0
2022-06-04T20:00,30.8,9,0.00,0.00,1.80,206.0
2022-06-04T21:00,31.0,9,0.00,0.00,1.48,50.0
2022-06-04T22:00,26.0,11,0.00,0.00,1.52,0.0
2022-06-04T23:00,23.6,13,0.00,0.00,1.82,0.0
2022-06-05T00:00,23.4,13,0.00,0.00,1.46,0.0
2022-06-05T01:00,21.2,18,0.00,0.00,2.20,0.0
2022-06-05T02:00,20.4,19,0.00,0.00,3.22,0.0
2022-06-05T03:00,20.3,18,0.00,0.00,3.54,0.0
2022-06-05T04:00,18.8,21,0.00,0.00,3.70,0.0
2022-06-05T05:00,18.3,22,0.00,0.00,3.55,0.0
2022-06-05T06:00,18.8,23,0.00,0.00,2.50,0.0
2022-06-05T07:00,18.5,23,0.00,0.00,2.45,21.0
2022-06-05T08:00,18.7,23,0.00,0.00,1.68,147.0
2022-06-05T09:00,19.6,23,0.00,0.00,0.86,337.0
2022-06-05T10:00,26.4,12,0.00,0.00,0.96,532.0
2022-06-05T11:00,27.2,12,0.00,0.00,1.95,709.0
2022-06-05T12:00,27.9,12,0.00,0.00,3.01,848.0
2022-06-05T13:00,31.9,8,0.00,0.00,3.81,937.0
2022-06-05T14:00,32.3,9,0.00,0.00,4.45,964.0
2022-06-05T15:00,32.5,9,0.00,0.00,5.10,941.0
2022-06-05T16:00,33.0,8,0.00,0.00,5.64,856.0
2022-06-05T17:00,33.0,8,0.00,0.00,6.27,698.0
2022-06-05T18:00,31.2,10,0.00,0.00,6.65,484.0
2022-06-05T19:00,31.1,10,0.00,0.00,6.59,288.0
2022-06-05T20:00,31.0,9,0.00,0.00,6.55,155.0
2022-06-05T21:00,30.8,10,0.00,0.00,6.51,37.0
2022-06-05T22:00,27.7,12,0.00,0.00,6.90,0.0
2022-06-05T23:00,25.7,15,0.00,0.00,6.30,0.0
2022-06-06T00:00,25.0,17,0.00,0.00,4.47,0.0
2022-06-06T01:00,22.0,24,0.00,0.00,2.31,0.0
2022-06-06T02:00,21.9,25,0.00,0.00,1.31,0.0
2022-06-06T03:00,22.9,23,0.00,0.00,1.24,0.0
2022-06-06T04:00,21.5,25,0.00,0.00,1.12,0.0
2022-06-06T05:00,21.5,25,0.00,0.00,1.70,0.0
2022-06-06T06:00,23.6,20,0.00,0.00,3.18,0.0
2022-06-06T07:00,21.4,23,0.00,0.00,3.58,21.0
2022-06-06T08:00,22.1,22,0.00,0.00,2.89,148.0
2022-06-06T09:00,22.2,24,0.00,0.00,3.78,334.0
2022-06-06T10:00,27.1,17,0.00,0.00,4.93,527.0
2022-06-06T11:00,27.5,16,0.00,0.00,5.12,703.0
2022-06-06T12:00,27.7,15,0.00,0.00,4.92,847.0
2022-06-06T13:00,30.2,11,0.00,0.00,4.54,942.0
2022-06-06T14:00,30.4,11,0.00,0.00,4.37,982.0
2022-06-06T15:00,30.4,12,0.00,0.00,4.39,951.0
2022-06-06T16:00,31.9,9,0.00,0.00,3.73,865.0
2022-06-06T17:00,31.9,9,0.00,0.00,3.27,692.0
2022-06-06T18:00,30.7,10,0.00,0.00,2.88,553.0
2022-06-06T19:00,30.7,10,0.00,0.00,2.55,391.0
2022-06-06T20:00,30.9,10,0.00,0.00,2.45,204.0
2022-06-06T21:00,31.2,10,0.00,0.00,2.33,51.0
2022-06-06T22:00,27.7,11,0.00,0.00,2.41,0.0
2022-06-06T23:00,24.7,14,0.00,0.00,2.77,0.0
2022-06-07T00:00,25.6,13,0.00,0.00,2.94,0.0
2022-06-07T01:00,24.3,13,0.00,0.00,3.15,0.0
2022-06-07T02:00,24.1,13,0.00,0.00,3.22,0.0
2022-06-07T03:00,23.0,14,0.00,0.00,2.52,0.0
2022-06-07T04:00,19.8,18,0.00,0.00,2.11,0.0
2022-06-07T05:00,21.7,15,0.00,0.00,2.18,0.0
2022-06-07T06:00,21.0,19,0.00,0.00,2.40,0.0
2022-06-07T07:00,20.2,21,0.00,0.00,2.95,22.0
2022-06-07T08:00,20.4,21,0.00,0.00,3.46,150.0
2022-06-07T09:00,20.3,22,0.00,0.00,4.34,338.0
2022-06-07T10:00,26.0,15,0.00,0.00,4.37,534.0
2022-06-07T11:00,26.9,14,0.00,0.00,3.86,713.0
2022-06-07T12:00,27.7,13,0.00,0.00,3.03,857.0
2022-06-07T13:00,31.5,10,0.00,0.00,2.16,953.0
2022-06-07T14:00,31.8,9,0.00,0.00,1.69,992.0
2022-06-07T15:00,32.0,9,0.00,0.00,2.22,967.0
2022-06-07T16:00,33.1,9,0.00,0.00,2.75,892.0
2022-06-07T17:00,33.2,9,0.00,0.00,3.15,764.0
2022-06-07T18:00,31.5,11,0.00,0.00,3.75,594.0
2022-06-07T19:00,31.7,11,0.00,0.00,3.91,400.0
2022-06-07T20:00,32.2,9,0.00,0.00,4.36,204.0
2022-06-07T21:00,32.4,9,0.00,0.00,5.44,52.0
2022-06-07T22:00,28.8,12,0.00,0.00,6.90,0.0
2022-06-07T23:00,26.2,13,0.00,0.00,5.96,0.0
2022-06-08T00:00,25.6,12,0.00,0.00,3.38,0.0
2022-06-08T01:00,23.0,14,0.00,0.00,1.19,0.0
2022-06-08T02:00,22.5,15,0.00,0.00,1.17,0.0
2022-06-08T03:00,23.7,13,0.00,0.00,2.41,0.0
2022-06-08T04:00,20.8,18,0.00,0.00,2.79,0.0
2022-06-08T05:00,19.6,19,0.00,0.00,2.58,0.0
2022-06-08T06:00,20.8,24,0.00,0.00,1.50,0.0
2022-06-08T07:00,20.8,26,0.00,0.00,2.75,20.0
2022-06-08T08:00,20.7,26,0.00,0.00,2.82,138.0
2022-06-08T09:00,20.7,27,0.00,0.00,3.31,326.0
2022-06-08T10:00,26.4,17,0.00,0.00,3.64,527.0
2022-06-08T11:00,26.8,16,0.00,0.00,3.91,703.0
2022-06-08T12:00,27.2,15,0.00,0.00,4.35,844.0
2022-06-08T13:00,29.9,12,0.00,0.00,4.99,938.0
2022-06-08T14:00,30.0,13,0.00,0.00,5.82,979.0
2022-06-08T15:00,29.9,13,0.00,0.00,6.56,950.0
2022-06-08T16:00,31.0,12,0.00,0.00,7.02,854.0
2022-06-08T17:00,31.1,12,0.00,0.00,7.16,754.0
2022-06-08T18:00,29.9,13,0.00,0.00,6.67,589.0
2022-06-08T19:00,29.7,13,0.00,0.00,6.49,398.0
2022-06-08T20:00,29.6,13,0.00,0.00,5.48,205.0
2022-06-08T21:00,29.7,12,0.00,0.00,3.98,52.0
2022-06-08T22:00,26.6,14,0.00,0.00,2.93,0.0
2022-06-08T23:00,24.5,15,0.00,0.00,2.56,0.0
2022-06-09T00:00,24.4,14,0.00,0.00,2.15,0.0
2022-06-09T01:00,21.1,18,0.00,0.00,2.18,0.0
2022-06-09T02:00,20.1,19,0.00,0.00,3.01,0.0
2022-06-09T03:00,20.7,18,0.00,0.00,3.45,0.0
2022-06-09T04:00,18.1,24,0.00,0.00,3.45,0.0
2022-06-09T05:00,17.9,24,0.00,0.00,3.29,0.0
2022-06-09T06:00,19.1,25,0.00,0.00,2.67,0.0
2022-06-09T07:00,18.7,26,0.00,0.00,2.54,22.0
2022-06-09T08:00,18.7,26,0.00,0.00,1.70,153.0
2022-06-09T09:00,19.7,25,0.00,0.00,1.25,342.0
2022-06-09T10:00,26.2,15,0.00,0.00,0.89,540.0
2022-06-09T11:00,27.0,14,0.00,0.00,1.05,721.0
2022-06-09T12:00,27.6,13,0.00,0.00,1.77,865.0
2022-06-09T13:00,31.0,8,0.00,0.00,2.50,963.0
2022-06-09T14:00,31.0,8,0.00,0.00,2.78,1005.0
2022-06-09T15:00,31.0,8,0.00,0.00,3.06,985.0
2022-06-09T16:00,32.6,6,0.00,0.00,3.06,907.0
2022-06-09T17:00,32.5,6,0.00,0.00,3.13,778.0
2022-06-09T18:00,31.8,7,0.00,0.00,2.08,608.0
2022-06-09T19:00,31.8,7,0.00,0.00,2.10,413.0
2022-06-09T20:00,31.9,7,0.00,0.00,2.24,216.0
2022-06-09T21:00,32.1,7,0.00,0.00,1.98,56.0
2022-06-09T22:00,26.8,9,0.00,0.00,1.75,0.0
2022-06-09T23:00,25.3,12,0.00,0.00,2.04,0.0
2022-06-10T00:00,24.4,12,0.00,0.00,2.42,0.0
2022-06-10T01:00,21.4,14,0.00,0.00,2.87,0.0
2022-06-10T02:00,22.5,13,0.00,0.00,2.97,0.0
2022-06-10T03:00,20.8,15,0.00,0.00,2.82,0.0
2022-06-10T04:00,18.5,16,0.00,0.00,2.75,0.0
2022-06-10T05:00,17.5,17,0.00,0.00,2.80,0.0
2022-06-10T06:00,19.0,19,0.00,0.00,2.78,0.0
2022-06-10T07:00,18.7,20,0.00,0.00,2.50,22.0
2022-06-10T08:00,18.6,20,0.00,0.00,1.52,153.0
2022-06-10T09:00,19.8,19,0.00,0.00,0.87,343.0
2022-06-10T10:00,26.4,12,0.00,0.00,1.69,541.0
2022-06-10T11:00,27.5,11,0.00,0.00,1.90,721.0
2022-06-10T12:00,28.3,11,0.00,0.00,1.20,865.0
2022-06-10T13:00,32.4,7,0.00,0.00,0.78,959.0
2022-06-10T14:00,32.7,8,0.00,0.00,1.57,979.0
2022-06-10T15:00,32.8,8,0.00,0.00,2.41,960.0
2022-06-10T16:00,34.2,6,0.00,0.00,2.68,866.0
2022-06-10T17:00,34.2,6,0.00,0.00,2.80,741.0
2022-06-10T18:00,32.6,9,0.00,0.00,3.13,592.0
2022-06-10T19:00,32.6,9,0.00,0.00,3.43,397.0
2022-06-10T20:00,32.7,9,0.00,0.00,3.64,209.0
2022-06-10T21:00,32.7,10,0.00,0.00,4.11,53.0
2022-06-10T22:00,29.1,10,0.00,0.00,5.54,0.0
2022-06-10T23:00,27.4,10,0.00,0.00,7.23,0.0
2022-06-11T00:00,26.9,10,0.00,0.00,8.59,0.0
2022-06-11T01:00,24.7,11,0.00,0.00,8.31,0.0
2022-06-11T02:00,24.1,12,0.00,0.00,7.81,0.0
2022-06-11T03:00,24.2,11,0.00,0.00,6.88,0.0
2022-06-11T04:00,21.4,14,0.00,0.00,6.09,0.0
2022-06-11T05:00,21.1,14,0.00,0.00,5.81,0.0
2022-06-11T06:00,20.4,18,0.00,0.00,6.20,0.0
2022-06-11T07:00,20.2,18,0.00,0.00,6.30,21.0
2022-06-11T08:00,20.1,19,0.00,0.00,5.53,145.0
2022-06-11T09:00,20.0,19,0.00,0.00,6.18,329.0
2022-06-11T10:00,26.7,12,0.00,0.00,5.57,530.0
2022-06-11T11:00,27.3,12,0.00,0.00,5.88,704.0
2022-06-11T12:00,27.9,11,0.00,0.00,6.24,843.0
2022-06-11T13:00,31.2,8,0.00,0.00,5.93,947.0
2022-06-11T14:00,31.4,8,0.00,0.00,5.61,994.0
2022-06-11T15:00,31.3,8,0.00,0.00,6.25,981.0
2022-06-11T16:00,32.3,8,0.00,0.00,6.76,890.0
2022-06-11T17:00,32.2,8,0.00,0.00,6.19,769.0
2022-06-11T18:00,30.7,9,0.00,0.00,4.93,599.0
2022-06-11T19:00,30.6,9,0.00,0.00,3.78,407.0
2022-06-11T20:00,30.6,9,0.00,0.00,3.27,213.0
2022-06-11T21:00,30.7,9,0.00,0.00,2.75,56.0
2022-06-11T22:00,25.6,14,0.00,0.00,3.00,0.0
2022-06-11T23:00,23.6,18,0.00,0.00,3.57,0.0
2022-06-12T00:00,23.6,18,0.00,0.00,3.90,0.0
2022-06-12T01:00,21.7,16,0.00,0.00,3.39,0.0
2022-06-12T02:00,21.4,16,0.00,0.00,2.58,0.0
2022-06-12T03:00,20.5,17,0.00,0.00,2.18,0.0
2022-06-12T04:00,17.1,23,0.00,0.00,2.35,0.0
2022-06-12T05:00,17.0,23,0.00,0.00,2.44,0.0
2022-06-12T06:00,18.3,20,0.00,0.00,2.72,0.0
2022-06-12T07:00,18.2,20,0.00,0.00,2.39,23.0
2022-06-12T08:00,18.3,20,0.00,0.00,1.85,154.0
2022-06-12T09:00,18.7,20,0.00,0.00,3.27,344.0
2022-06-12T10:00,26.6,13,0.00,0.00,4.45,543.0
2022-06-12T11:00,27.5,12,0.00,0.00,4.82,725.0
2022-06-12T12:00,28.5,11,0.00,0.00,5.23,871.0
2022-06-12T13:00,32.4,7,0.00,0.00,5.38,971.0
2022-06-12T14:00,32.6,6,0.00,0.00,5.28,1015.0
2022-06-12T15:00,32.6,6,0.00,0.00,5.23,998.0
2022-06-12T16:00,34.1,4,0.00,0.00,5.30,923.0
2022-06-12T17:00,34.1,4,0.00,0.00,5.51,795.0
2022-06-12T18:00,32.5,6,0.00,0.00,4.70,624.0
2022-06-12T19:00,32.4,6,0.00,0.00,4.76,427.0
2022-06-12T20:00,32.3,6,0.00,0.00,5.01,226.0
2022-06-12T21:00,32.2,6,0.00,0.00,4.21,61.0
2022-06-12T22:00,29.7,10,0.00,0.00,3.86,0.0
2022-06-12T23:00,24.5,12,0.00,0.00,4.02,0.0
2022-06-13T00:00,24.4,12,0.00,0.00,4.02,0.0
2022-06-13T01:00,22.6,10,0.00,0.00,3.42,0.0
2022-06-13T02:00,22.0,10,0.00,0.00,2.80,0.0
2022-06-13T03:00,22.2,9,0.00,0.00,2.98,0.0
2022-06-13T04:00,19.0,13,0.00,0.00,3.84,0.0
2022-06-13T05:00,18.6,13,0.00,0.00,4.24,0.0
2022-06-13T06:00,20.5,13,0.00,0.00,4.54,0.0
2022-06-13T07:00,20.3,13,0.00,0.00,4.41,24.0
2022-06-13T08:00,20.4,13,0.00,0.00,4.74,159.0
2022-06-13T09:00,20.7,14,0.00,0.00,6.53,353.0
2022-06-13T10:00,29.4,8,0.00,0.00,8.19,557.0
2022-06-13T11:00,30.7,8,0.00,0.00,9.19,742.0
2022-06-13T12:00,31.5,8,0.00,0.00,10.08,891.0
2022-06-13T13:00,35.0,5,0.00,0.00,9.91,992.0
2022-06-13T14:00,35.2,5,0.00,0.00,9.27,1035.0
2022-06-13T15:00,35.3,4,0.00,0.00,8.79,1013.0
2022-06-13T16:00,36.5,4,0.00,0.00,8.43,936.0
2022-06-13T17:00,36.5,4,0.00,0.00,8.22,805.0
2022-06-13T18:00,34.7,5,0.00,0.00,8.70,632.0
2022-06-13T19:00,34.6,5,0.00,0.00,7.96,432.0
2022-06-13T20:00,34.3,5,0.00,0.00,6.78,229.0
2022-06-13T21:00,33.8,4,0.00,0.00,5.35,62.0
2022-06-13T22:00,29.8,6,0.00,0.00,5.06,0.0
2022-06-13T23:00,26.6,8,0.00,0.00,4.70,0.0
2022-06-14T00:00,25.2,10,0.00,0.00,3.92,0.0
2022-06-14T01:00,23.1,10,0.00,0.00,3.51,0.0
2022-06-14T02:00,22.9,10,0.00,0.00,3.52,0.0
2022-06-14T03:00,21.8,10,0.00,0.00,3.40,0.0
2022-06-14T04:00,19.5,14,0.00,0.00,3.10,0.0
2022-06-14T05:00,18.2,14,0.00,0.00,2.86,0.0
2022-06-14T06:00,20.0,18,0.00,0.00,2.65,0.0
2022-06-14T07:00,19.9,18,0.00,0.00,2.47,23.0
2022-06-14T08:00,20.2,16,0.00,0.00,2.70,157.0
2022-06-14T09:00,20.0,16,0.00,0.00,3.20,348.0
2022-06-14T10:00,27.8,10,0.00,0.00,2.90,547.0
2022-06-14T11:00,28.3,9,0.00,0.00,2.29,729.0
2022-06-14T12:00,28.9,9,0.00,0.00,2.28,874.0
2022-06-14T13:00,34.2,6,0.00,0.00,2.70,971.0
2022-06-14T14:00,34.9,6,0.00,0.00,2.84,1011.0
2022-06-14T15:00,35.6,6,0.00,0.00,2.79,987.0
2022-06-14T16:00,38.0,5,0.00,0.00,2.93,914.0
2022-06-14T17:00,38.3,4,0.00,0.00,3.08,789.0
2022-06-14T18:00,36.5,6,0.00,0.00,4.24,619.0
2022-06-14T19:00,36.6,6,0.00,0.00,4.39,424.0
2022-06-14T20:00,37.1,7,0.00,0.00,4.61,223.0
2022-06-14T21:00,34.8,7,0.00,0.00,4.24,60.0
2022-06-14T22:00,32.1,8,0.00,0.00,4.48,0.0
2022-06-14T23:00,29.4,8,0.00,0.00,4.60,0.0
2022-06-15T00:00,28.5,7,0.00,0.00,4.32,0.0
2022-06-15T01:00,25.4,9,0.00,0.00,3.93,0.0
2022-06-15T02:00,24.6,9,0.00,0.00,3.69,0.0
2022-06-15T03:00,23.4,9,0.00,0.00,3.34,0.0
2022-06-15T04:00,20.1,13,0.00,0.00,2.92,0.0
2022-06-15T05:00,20.1,11,0.00,0.00,2.58,0.0
2022-06-15T06:00,22.9,13,0.00,0.00,2.75,0.0
2022-06-15T07:00,22.2,13,0.00,0.00,2.62,21.0
2022-06-15T08:00,22.1,13,0.00,0.00,1.87,138.0
2022-06-15T09:00,23.2,13,0.00,0.00,1.32,349.0
2022-06-15T10:00,29.5,10,0.00,0.00,1.76,547.0
2022-06-15T11:00,29.8,10,0.00,0.00,1.66,727.0
2022-06-15T12:00,30.3,10,0.00,0.00,1.70,871.0
2022-06-15T13:00,35.2,5,0.00,0.00,2.05,956.0
2022-06-15T14:00,35.8,5,0.00,0.00,2.41,984.0
2022-06-15T15:00,36.2,5,0.00,0.00,2.22,960.0
2022-06-15T16:00,37.3,5,0.00,0.00,2.01,861.0
2022-06-15T17:00,37.4,4,0.00,0.00,1.97,732.0
2022-06-15T18:00,35.1,8,0.00,0.00,2.39,565.0
2022-06-15T19:00,35.3,8,0.00,0.00,2.04,379.0
2022-06-15T20:00,35.8,7,0.00,0.00,2.02,184.0
2022-06-15T21:00,36.0,7,0.00,0.00,2.48,39.0
2022-06-15T22:00,34.0,8,0.00,0.00,2.89,0.0
2022-06-15T23:00,32.6,7,0.00,0.00,3.05,0.0
2022-06-16T00:00,30.2,6,0.00,0.00,3.66,0.0
2022-06-16T01:00,29.2,7,0.00,0.00,3.95,0.0
2022-06-16T02:00,28.2,10,0.00,0.00,3.74,0.0
2022-06-16T03:00,28.0,9,0.00,0.00,3.65,0.0
2022-06-16T04:00,26.1,9,0.00,0.00,3.58,0.0
2022-06-16T05:00,26.6,9,0.00,0.00,3.67,0.0
2022-06-16T06:00,23.2,10,0.00,0.00,2.40,0.0
2022-06-16T07:00,22.9,9,0.00,0.00,2.22,23.0
2022-06-16T08:00,24.1,11,0.00,0.00,1.61,150.0
2022-06-16T09:00,25.1,12,0.00,0.00,0.85,336.0
2022-06-16T10:00,31.7,8,0.00,0.00,0.43,526.0
2022-06-16T11:00,32.3,9,0.00,0.00,0.90,699.0
2022-06-16T12:00,33.1,9,0.00,0.00,1.62,847.0
2022-06-16T13:00,35.9,7,0.00,0.00,2.01,957.0
2022-06-16T14:00,37.5,5,0.00,0.00,2.47,997.0
2022-06-16T15:00,37.7,5,0.00,0.00,3.01,972.0
2022-06-16T16:00,38.4,5,0.00,0.00,3.31,897.0
2022-06-16T17:00,38.4,5,0.00,0.00,3.43,766.0
2022-06-16T18:00,35.7,11,0.00,0.00,2.93,603.0
2022-06-16T19:00,35.8,11,0.00,0.00,2.10,415.0
2022-06-16T20:00,36.1,11,0.00,0.00,1.79,218.0
2022-06-16T21:00,35.9,10,0.00,0.00,2.13,61.0
2022-06-16T22:00,33.2,11,0.00,0.00,2.64,0.0
2022-06-16T23:00,31.7,9,0.00,0.00,2.29,0.0
2022-06-17T00:00,31.6,8,0.00,0.00,0.65,0.0
2022-06-17T01:00,29.3,10,0.00,0.00,0.97,0.0
2022-06-17T02:00,27.4,10,0.00,0.00,3.61,0.0
2022-06-17T03:00,28.1,11,0.00,0.00,5.10,0.0
2022-06-17T04:00,26.3,17,0.00,0.00,5.48,0.0
2022-06-17T05:00,26.3,17,0.00,0.00,4.71,0.0
2022-06-17T06:00,25.4,22,0.00,0.00,3.20,0.0
2022-06-17T07:00,24.9,22,0.00,0.00,2.21,18.0
2022-06-17T08:00,25.0,23,0.00,0.00,1.47,115.0
2022-06-17T09:00,25.3,24,0.00,0.00,0.78,286.0
2022-06-17T10:00,30.7,15,0.00,0.00,0.66,488.0
2022-06-17T11:00,31.3,15,0.00,0.00,1.95,682.0
2022-06-17T12:00,31.5,16,0.00,0.00,3.90,808.0
2022-06-17T13:00,33.9,13,0.00,0.00,5.20,874.0
2022-06-17T14:00,34.2,13,0.00,0.00,6.35,833.0
2022-06-17T15:00,34.2,14,0.00,0.00,7.50,858.0
2022-06-17T16:00,35.6,13,0.00,0.00,7.69,719.0
2022-06-17T17:00,35.8,13,0.00,0.00,8.25,571.0
2022-06-17T18:00,32.5,17,0.00,0.00,6.28,366.0
2022-06-17T19:00,32.6,18,0.00,0.00,6.45,225.0
2022-06-17T20:00,32.9,17,0.00,0.00,5.79,83.0
2022-06-17T21:00,33.3,16,0.00,0.00,4.95,27.0
2022-06-17T22:00,31.1,20,0.00,0.00,5.67,0.0
2022-06-17T23:00,29.7,22,0.00,0.00,6.62,0.0
2022-06-18T00:00,29.4,21,0.00,0.00,7.42,0.0
2022-06-18T01:00,27.8,23,0.00,0.00,6.49,0.0
2022-06-18T02:00,27.4,23,0.00,0.00,5.71,0.0
2022-06-18T03:00,26.8,24,0.00,0.00,5.47,0.0
2022-06-18T04:00,25.0,28,0.00,0.00,5.30,0.0
2022-06-18T05:00,25.0,28,0.00,0.00,5.17,0.0
2022-06-18T06:00,25.0,28,0.00,0.00,5.17,0.0
2022-06-18T07:00,24.9,29,0.00,0.00,5.27,7.0
2022-06-18T08:00,24.7,29,0.00,0.00,4.87,54.0
2022-06-18T09:00,25.0,29,0.00,0.00,4.34,199.0
2022-06-18T10:00,27.5,24,0.00,0.00,4.55,418.0
2022-06-18T11:00,28.3,23,0.00,0.00,5.30,626.0
2022-06-18T12:00,28.8,23,0.00,0.00,6.11,789.0
2022-06-18T13:00,30.0,21,0.00,0.00,6.66,888.0
2022-06-18T14:00,29.9,21,0.00,0.00,7.10,894.0
2022-06-18T15:00,30.2,21,0.00,0.00,7.52,836.0
2022-06-18T16:00,30.0,23,0.00,0.00,7.43,637.0
2022-06-18T17:00,29.8,23,0.00,0.00,7.19,565.0
2022-06-18T18:00,28.4,22,0.00,0.00,5.89,375.0
2022-06-18T19:00,28.4,22,0.00,0.00,4.79,241.0
2022-06-18T20:00,28.3,22,0.00,0.00,4.67,129.0
2022-06-18T21:00,28.0,22,0.00,0.00,4.79,40.0
2022-06-18T22:00,25.3,29,0.00,0.00,4.53,0.0
2022-06-18T23:00,24.8,33,0.00,0.00,3.68,0.0
2022-06-19T00:00,23.7,33,0.00,0.00,2.93,0.0
2022-06-19T01:00,23.0,34,0.00,0.00,2.50,0.0
2022-06-19T02:00,22.7,34,0.00,0.00,2.31,0.0
2022-06-19T03:00,22.3,35,0.00,0.00,2.35,0.0
2022-06-19T04:00,19.8,42,0.00,0.00,2.33,0.0
2022-06-19T05:00,19.4,43,0.00,0.00,2.17,0.0
2022-06-19T06:00,20.9,37,0.00,0.00,2.16,0.0
2022-06-19T07:00,20.8,38,0.00,0.00,1.94,21.0
2022-06-19T08:00,21.3,37,0.00,0.00,0.96,146.0
2022-06-19T09:00,21.8,36,0.00,0.00,0.79,328.0
2022-06-19T10:00,26.5,25,0.00,0.00,1.95,518.0
2022-06-19T11:00,26.8,26,0.00,0.00,3.15,688.0
2022-06-19T12:00,27.0,26,0.00,0.00,4.01,818.0
2022-06-19T13:00,30.0,20,0.00,0.00,4.65,905.0
2022-06-19T14:00,30.3,20,0.00,0.00,5.12,937.0
2022-06-19T15:00,30.6,20,0.00,0.00,5.68,892.0
2022-06-19T16:00,32.1,17,0.00,0.00,6.28,748.0
2022-06-19T17:00,32.4,16,0.00,0.00,6.45,631.0
2022-06-19T18:00,30.5,19,0.00,0.00,5.65,421.0
2022-06-19T19:00,30.6,18,0.00,0.00,6.07,261.0
2022-06-19T20:00,30.8,17,0.00,0.00,6.13,137.0
2022-06-19T21:00,30.9,14,0.00,0.00,5.73,35.0
2022-06-19T22:00,28.4,17,0.00,0.00,4.71,0.0
2022-06-19T23:00,27.0,20,0.00,0.00,3.96,0.0
2022-06-20T00:00,27.0,22,0.00,0.00,3.43,0.0
2022-06-20T01:00,26.4,24,0.00,0.00,2.86,0.0
2022-06-20T02:00,25.9,26,0.00,0.00,1.58,0.0
2022-06-20T03:00,25.2,28,0.00,0.00,0.25,0.0
2022-06-20T04:00,22.9,33,0.00,0.00,1.76,0.0
2022-06-20T05:00,22.9,31,0.00,0.00,2.04,0.0
2022-06-20T06:00,21.0,38,0.00,0.00,2.88,0.0
