latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.0,117.25,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),windspeed_10m (m/s),winddirection_10m (°),windgusts_10m (m/s),shortwave_radiation (W/m²)
2025-01-14T20:00,-2.0,0.00,0.00,0.00,6.32,342,9.80,0.0
2025-01-14T21:00,-2.1,0.00,0.00,0.00,5.99,342,9.40,0.0
2025-01-14T22:00,-2.7,0.00,0.00,0.00,5.50,343,8.80,0.0
2025-01-14T23:00,-5.1,0.00,0.00,0.00,4.92,343,7.80,0.0
2025-01-15T00:00,-5.4,0.00,0.00,0.00,4.33,341,6.70,0.0
2025-01-15T01:00,-6.0,0.00,0.00,0.00,3.74,337,5.60,0.0
2025-01-15T02:00,-6.4,0.00,0.00,0.00,3.20,333,4.50,0.0
2025-01-15T03:00,-6.8,0.00,0.00,0.00,2.77,326,4.40,0.0
2025-01-15T04:00,-7.8,0.00,0.00,0.00,2.51,317,3.90,0.0
2025-01-15T05:00,-8.0,0.00,0.00,0.00,2.36,302,3.70,0.0
2025-01-15T06:00,-8.0,0.00,0.00,0.00,1.80,272,3.50,0.0
2025-01-15T07:00,-7.9,0.00,0.00,0.00,1.84,257,3.50,0.0
2025-01-15T08:00,-7.7,0.00,0.00,0.00,2.89,256,4.70,10.0
2025-01-15T09:00,-6.9,0.00,0.00,0.00,3.78,242,7.00,128.0
2025-01-15T10:00,-1.1,0.00,0.00,0.00,4.74,237,9.10,288.0
2025-01-15T11:00,-0.7,0.00,0.00,0.00,5.37,243,10.20,419.0
2025-01-15T12:00,-0.3,0.00,0.00,0.00,5.72,251,10.70,500.0
2025-01-15T13:00,2.8,0.00,0.00,0.00,5.98,254,11.20,520.0
2025-01-15T14:00,2.9,0.00,0.00,0.00,6.06,255,11.30,479.0
2025-01-15T15:00,3.0,0.00,0.00,0.00,5.77,256,10.50,380.0
2025-01-15T16:00,2.4,0.00,0.00,0.00,4.38,256,7.80,236.0
2025-01-15T17:00,2.2,0.00,0.00,0.00,2.85,248,4.70,78.0
2025-01-15T18:00,-1.2,0.00,0.00,0.00,3.02,241,4.90,1.0
2025-01-15T19:00,-0.9,0.00,0.00,0.00,3.57,239,6.20,0.0
2025-01-15T20:00,-1.0,0.00,0.00,0.00,4.10,240,7.40,0.0
2025-01-15T21:00,-0.7,0.00,0.00,0.00,4.42,239,8.10,0.0
2025-01-15T22:00,-1.1,0.00,0.00,0.00,4.64,240,8.30,0.0
2025-01-15T23:00,-1.9,0.00,0.00,0.00,4.61,243,8.20,0.0
2025-01-16T00:00,-2.4,0.00,0.00,0.00,4.38,249,7.90,0.0
2025-01-16T01:00,-3.4,0.00,0.00,0.00,4.14,255,7.50,0.0
2025-01-16T02:00,-3.7,0.00,0.00,0.00,3.91,260,7.10,0.0
2025-01-16T03:00,-3.6,0.00,0.00,0.00,3.61,265,5.90,0.0
2025-01-16T04:00,-4.3,0.00,0.00,0.00,3.26,274,5.30,0.0
2025-01-16T05:00,-4.2,0.00,0.00,0.00,2.82,287,4.50,0.0
2025-01-16T06:00,-4.2,0.00,0.00,0.00,3.01,306,4.40,0.0
2025-01-16T07:00,-3.2,0.00,0.00,0.00,3.54,324,5.10,0.0
2025-01-16T08:00,-1.7,0.00,0.00,0.00,3.89,336,6.40,10.0
2025-01-16T09:00,-0.9,0.00,0.00,0.00,4.68,346,7.90,127.0
2025-01-16T10:00,5.5,0.00,0.00,0.00,4.92,355,9.00,283.0
2025-01-16T11:00,5.3,0.00,0.00,0.00,5.36,4,10.20,412.0
2025-01-16T12:00,5.1,0.00,0.00,0.00,4.68,10,9.60,491.0
2025-01-16T13:00,7.2,0.00,0.00,0.00,3.54,13,7.90,512.0
2025-01-16T14:00,7.2,0.00,0.00,0.00,2.49,15,6.30,472.0
2025-01-16T15:00,7.3,0.00,0.00,0.00,1.68,17,4.20,374.0
2025-01-16T16:00,5.9,0.00,0.00,0.00,1.23,27,1.20,233.0
2025-01-16T17:00,7.7,0.00,0.00,0.00,0.35,82,1.30,78.0
2025-01-16T18:00,1.9,0.00,0.00,0.00,1.24,194,1.80,1.0
2025-01-16T19:00,-0.3,0.00,0.00,0.00,2.18,189,3.00,0.0
2025-01-16T20:00,-0.7,0.00,0.00,0.00,2.44,195,3.50,0.0
2025-01-16T21:00,-0.2,0.00,0.00,0.00,2.48,199,3.90,0.0
2025-01-16T22:00,-1.8,0.00,0.00,0.00,2.45,197,3.90,0.0
2025-01-16T23:00,-3.1,0.00,0.00,0.00,2.61,197,4.00,0.0
2025-01-17T00:00,-3.6,0.00,0.00,0.00,2.74,201,4.30,0.0
2025-01-17T01:00,-4.3,0.00,0.00,0.00,2.95,206,4.70,0.0
2025-01-17T02:00,-4.1,0.00,0.00,0.00,3.10,211,5.00,0.0
2025-01-17T03:00,-4.2,0.00,0.00,0.00,3.20,214,5.20,0.0
2025-01-17T04:00,-5.2,0.00,0.00,0.00,3.11,217,5.10,0.0
2025-01-17T05:00,-5.3,0.00,0.00,0.00,2.91,215,4.70,0.0
2025-01-17T06:00,-5.1,0.00,0.00,0.00,2.76,215,4.40,0.0
2025-01-17T07:00,-5.4,0.00,0.00,0.00,2.65,216,4.20,0.0
2025-01-17T08:00,-5.4,0.00,0.00,0.00,2.60,218,4.30,10.0
2025-01-17T09:00,-3.1,0.00,0.00,0.00,2.80,220,5.50,127.0
2025-01-17T10:00,2.8,0.00,0.00,0.00,2.87,221,6.20,285.0
2025-01-17T11:00,3.8,0.00,0.00,0.00,3.11,222,6.90,416.0
2025-01-17T12:00,4.8,0.00,0.00,0.00,3.29,226,7.20,497.0
2025-01-17T13:00,8.3,0.00,0.00,0.00,3.26,227,7.30,519.0
2025-01-17T14:00,8.6,0.00,0.00,0.00,3.32,225,7.10,479.0
2025-01-17T15:00,8.7,0.00,0.00,0.00,3.09,220,6.10,382.0
2025-01-17T16:00,7.5,0.00,0.00,0.00,1.79,207,3.30,240.0
2025-01-17T17:00,5.7,0.00,0.00,0.00,3.13,197,4.00,82.0
2025-01-17T18:00,0.4,0.00,0.00,0.00,2.78,198,4.10,1.0
2025-01-17T19:00,0.3,0.00,0.00,0.00,2.51,203,3.90,0.0
2025-01-17T20:00,-0.2,0.00,0.00,0.00,2.55,206,4.00,0.0
2025-01-17T21:00,-0.3,0.00,0.00,0.00,2.49,210,4.00,0.0
2025-01-17T22:00,-1.3,0.00,0.00,0.00,2.46,209,3.90,0.0
2025-01-17T23:00,-2.5,0.00,0.00,0.00,2.49,210,4.40,0.0
2025-01-18T00:00,-2.5,0.00,0.00,0.00,2.51,209,4.80,0.0
2025-01-18T01:00,-2.7,0.00,0.00,0.00,2.95,208,5.20,0.0
2025-01-18T02:00,-2.9,0.00,0.00,0.00,3.19,212,5.30,0.0
2025-01-18T03:00,-3.0,0.00,0.00,0.00,2.91,215,4.80,0.0
2025-01-18T04:00,-3.3,0.00,0.00,0.00,3.00,213,4.90,0.0
2025-01-18T05:00,-3.4,0.00,0.00,0.00,2.98,215,4.80,0.0
2025-01-18T06:00,-4.3,0.00,0.00,0.00,2.43,212,4.10,0.0
2025-01-18T07:00,-4.8,0.00,0.00,0.00,2.30,214,3.60,0.0
2025-01-18T08:00,-4.4,0.00,0.00,0.00,1.98,223,3.40,11.0
2025-01-18T09:00,-3.1,0.00,0.00,0.00,2.20,229,4.90,129.0
2025-01-18T10:00,3.5,0.00,0.00,0.00,2.30,229,5.80,289.0
2025-01-18T11:00,3.7,0.00,0.00,0.00,2.63,237,6.40,420.0
2025-01-18T12:00,4.0,0.00,0.00,0.00,2.59,251,6.40,502.0
2025-01-18T13:00,7.6,0.00,0.00,0.00,2.30,266,5.90,524.0
2025-01-18T14:00,7.9,0.00,0.00,0.00,1.87,278,5.10,485.0
2025-01-18T15:00,8.2,0.00,0.00,0.00,1.56,277,3.90,388.0
2025-01-18T16:00,6.8,0.00,0.00,0.00,1.87,262,1.90,246.0
2025-01-18T17:00,8.0,0.00,0.00,0.00,2.82,263,3.20,86.0
2025-01-18T18:00,1.2,0.00,0.00,0.00,2.97,276,3.80,1.0
2025-01-18T19:00,0.6,0.00,0.00,0.00,2.81,275,3.80,0.0
2025-01-18T20:00,0.7,0.00,0.00,0.00,2.65,268,3.70,0.0
2025-01-18T21:00,0.3,0.00,0.00,0.00,2.50,268,3.70,0.0
2025-01-18T22:00,-0.7,0.00,0.00,0.00,2.45,271,3.70,0.0
2025-01-18T23:00,-2.5,0.00,0.00,0.00,2.47,278,3.60,0.0
2025-01-19T00:00,-3.1,0.00,0.00,0.00,2.42,297,3.50,0.0
2025-01-19T01:00,-3.2,0.00,0.00,0.00,2.66,320,4.00,0.0
2025-01-19T02:00,-3.3,0.00,0.00,0.00,2.91,333,4.50,0.0
2025-01-19T03:00,-3.3,0.00,0.00,0.00,3.26,339,5.30,0.0
2025-01-19T04:00,-3.3,0.00,0.00,0.00,3.59,347,6.00,0.0
2025-01-19T05:00,-2.2,0.00,0.00,0.00,3.50,350,5.90,0.0
2025-01-19T06:00,-2.3,0.00,0.00,0.00,3.48,348,5.60,0.0
2025-01-19T07:00,-2.5,0.00,0.00,0.00,3.37,345,5.40,0.0
2025-01-19T08:00,-2.5,0.00,0.00,0.00,3.44,347,5.90,11.0
2025-01-19T09:00,-0.7,0.00,0.00,0.00,4.04,351,7.20,133.0
2025-01-19T10:00,5.3,0.00,0.00,0.00,4.05,360,7.90,295.0
2025-01-19T11:00,5.7,0.00,0.00,0.00,3.73,8,7.70,427.0
2025-01-19T12:00,6.0,0.00,0.00,0.00,3.14,14,7.00,509.0
2025-01-19T13:00,6.0,0.00,0.00,0.00,2.42,18,5.90,530.0
2025-01-19T14:00,6.6,0.00,0.00,0.00,1.87,20,4.80,489.0
2025-01-19T15:00,6.6,0.00,0.00,0.00,1.33,20,3.70,391.0
2025-01-19T16:00,6.6,0.00,0.00,0.00,0.93,54,1.20,248.0
2025-01-19T17:00,6.8,0.00,0.00,0.00,1.03,119,1.60,88.0
2025-01-19T18:00,1.2,0.00,0.00,0.00,1.60,160,2.10,2.0
2025-01-19T19:00,-0.1,0.00,0.00,0.00,2.16,176,2.80,0.0
2025-01-19T20:00,-1.4,0.00,0.00,0.00,2.57,187,3.30,0.0
2025-01-19T21:00,-1.7,0.00,0.00,0.00,2.37,198,3.40,0.0
2025-01-19T22:00,-1.7,0.00,0.00,0.00,2.12,207,3.30,0.0
2025-01-19T23:00,-3.8,0.00,0.00,0.00,2.17,209,3.20,0.0
2025-01-20T00:00,-3.7,0.00,0.00,0.00,2.13,210,3.30,0.0
2025-01-20T01:00,-4.2,0.00,0.00,0.00,2.14,213,3.60,0.0
2025-01-20T02:00,-4.5,0.00,0.00,0.00,2.11,216,3.70,0.0
2025-01-20T03:00,-4.4,0.00,0.00,0.00,2.23,220,3.60,0.0
2025-01-20T04:00,-5.0,0.00,0.00,0.00,2.30,222,3.70,0.0
2025-01-20T05:00,-5.0,0.00,0.00,0.00,2.27,221,3.60,0.0
2025-01-20T06:00,-5.4,0.00,0.00,0.00,2.38,219,3.60,0.0
2025-01-20T07:00,-5.4,0.00,0.00,0.00,2.34,214,3.60,0.0
2025-01-20T08:00,-5.3,0.00,0.00,0.00,2.59,208,4.10,11.0
2025-01-20T09:00,-3.1,0.00,0.00,0.00,3.00,206,5.40,131.0
2025-01-20T10:00,4.0,0.00,0.00,0.00,2.90,212,5.90,291.0
2025-01-20T11:00,4.7,0.00,0.00,0.00,3.16,221,6.40,423.0
2025-01-20T12:00,5.7,0.00,0.00,0.00,3.50,227,6.90,505.0
2025-01-20T13:00,9.7,0.00,0.00,0.00,3.75,228,7.10,527.0
2025-01-20T14:00,9.9,0.00,0.00,0.00,3.92,224,7.20,488.0
2025-01-20T15:00,10.1,0.00,0.00,0.00,3.62,221,7.00,390.0
2025-01-20T16:00,9.0,0.00,0.00,0.00,1.99,219,3.60,248.0
2025-01-20T17:00,6.5,0.00,0.00,0.00,3.59,220,4.00,89.0
2025-01-20T18:00,1.5,0.00,0.00,0.00,3.33,227,4.00,2.0
2025-01-20T19:00,0.4,0.00,0.00,0.00,3.32,225,4.00,0.0
2025-01-20T20:00,-0.1,0.00,0.00,0.00,2.90,228,3.90,0.0
2025-01-20T21:00,-0.4,0.00,0.00,0.00,2.80,229,3.70,0.0
2025-01-20T22:00,-1.1,0.00,0.00,0.00,2.77,229,3.70,0.0
2025-01-20T23:00,-2.7,0.00,0.00,0.00,2.89,233,3.50,0.0
2025-01-21T00:00,-2.2,0.00,0.00,0.00,2.28,247,2.90,0.0
2025-01-21T01:00,-2.0,0.00,0.00,0.00,1.45,311,2.50,0.0
2025-01-21T02:00,-2.8,0.00,0.00,0.00,2.01,6,3.10,0.0
2025-01-21T03:00,-2.9,0.00,0.00,0.00,2.57,24,3.20,0.0
2025-01-21T04:00,-3.4,0.00,0.00,0.00,2.62,31,3.40,0.0
2025-01-21T05:00,-3.6,0.00,0.00,0.00,2.42,27,3.40,0.0
2025-01-21T06:00,-2.6,0.00,0.00,0.00,2.45,20,3.70,0.0
2025-01-21T07:00,-2.3,0.00,0.00,0.00,2.91,29,4.70,0.0
2025-01-21T08:00,-1.3,0.00,0.00,0.00,3.46,37,5.80,11.0
2025-01-21T09:00,-0.0,0.00,0.00,0.00,4.53,48,7.70,125.0
2025-01-21T10:00,5.1,0.00,0.00,0.00,5.06,62,8.80,277.0
2025-01-21T11:00,5.4,0.00,0.00,0.00,5.27,73,9.50,399.0
2025-01-21T12:00,5.5,0.00,0.00,0.00,4.93,79,9.30,495.0
2025-01-21T13:00,7.5,0.00,0.00,0.00,4.48,84,8.60,519.0
2025-01-21T14:00,7.3,0.00,0.00,0.00,4.20,89,7.90,482.0
2025-01-21T15:00,7.2,0.00,0.00,0.00,4.00,99,7.70,388.0
2025-01-21T16:00,4.9,0.00,0.00,0.00,3.34,112,6.20,248.0
2025-01-21T17:00,4.4,0.00,0.00,0.00,2.26,125,3.90,91.0
2025-01-21T18:00,-0.3,0.00,0.00,0.00,2.23,130,4.00,2.0
2025-01-21T19:00,-0.5,0.00,0.00,0.00,2.51,134,4.10,0.0
2025-01-21T20:00,0.1,0.00,0.00,0.00,2.66,131,4.00,0.0
2025-01-21T21:00,0.4,0.00,0.00,0.00,2.75,127,3.60,0.0
2025-01-21T22:00,0.4,0.00,0.00,0.00,2.45,131,3.00,0.0
2025-01-21T23:00,-2.1,0.00,0.00,0.00,2.06,131,3.20,0.0
2025-01-22T00:00,-1.8,0.00,0.00,0.00,2.23,124,3.00,0.0
2025-01-22T01:00,-2.7,0.00,0.00,0.00,2.43,99,2.80,0.0
2025-01-22T02:00,-3.2,0.00,0.00,0.00,2.22,82,3.00,0.0
2025-01-22T03:00,-3.4,0.00,0.00,0.00,2.04,68,3.20,0.0
2025-01-22T04:00,-3.2,0.00,0.00,0.00,2.10,62,3.30,0.0
2025-01-22T05:00,-3.1,0.00,0.00,0.00,1.99,65,3.10,0.0
2025-01-22T06:00,-3.5,0.00,0.00,0.00,1.97,63,3.40,0.0
2025-01-22T07:00,-3.3,0.00,0.00,0.00,2.10,62,3.80,0.0
2025-01-22T08:00,-3.2,0.00,0.00,0.00,2.57,57,4.40,12.0
2025-01-22T09:00,-2.2,0.00,0.00,0.00,3.18,68,5.60,129.0
2025-01-22T10:00,3.4,0.00,0.00,0.00,3.45,80,6.80,288.0
2025-01-22T11:00,3.4,0.00,0.00,0.00,3.65,92,7.60,419.0
2025-01-22T12:00,3.3,0.00,0.00,0.00,3.59,99,7.90,501.0
2025-01-22T13:00,5.2,0.00,0.00,0.00,3.49,103,8.00,525.0
2025-01-22T14:00,4.9,0.00,0.00,0.00,3.51,107,7.90,487.0
2025-01-22T15:00,4.6,0.00,0.00,0.00,3.63,113,7.30,392.0
2025-01-22T16:00,3.0,0.00,0.00,0.00,3.42,117,6.20,252.0
2025-01-22T17:00,2.5,0.00,0.00,0.00,2.46,119,4.10,93.0
2025-01-22T18:00,-1.6,0.00,0.00,0.00,2.20,120,3.80,3.0
2025-01-22T19:00,-1.7,0.00,0.00,0.00,2.37,125,3.60,0.0
2025-01-22T20:00,-1.8,0.00,0.00,0.00,2.38,129,3.50,0.0
2025-01-22T21:00,-1.9,0.00,0.00,0.00,2.44,125,3.50,0.0
2025-01-22T22:00,-2.4,0.00,0.00,0.00,2.27,123,3.40,0.0
2025-01-22T23:00,-4.3,0.00,0.00,0.00,2.36,126,3.50,0.0
2025-01-23T00:00,-4.6,0.00,0.00,0.00,2.56,129,3.60,0.0
2025-01-23T01:00,-4.9,0.00,0.00,0.00,2.74,128,3.40,0.0
2025-01-23T02:00,-4.8,0.00,0.00,0.00,2.50,123,3.20,0.0
2025-01-23T03:00,-4.7,0.00,0.00,0.00,2.28,109,2.60,0.0
2025-01-23T04:00,-5.0,0.00,0.00,0.00,1.95,91,2.20,0.0
2025-01-23T05:00,-4.8,0.00,0.00,0.00,1.78,80,2.10,0.0
2025-01-23T06:00,-5.6,0.00,0.00,0.00,2.12,75,2.40,0.0
2025-01-23T07:00,-6.0,0.00,0.00,0.00,2.06,67,3.00,0.0
2025-01-23T08:00,-5.2,0.00,0.00,0.00,1.45,49,2.50,13.0
2025-01-23T09:00,-3.7,0.00,0.00,0.00,1.81,51,4.00,134.0
2025-01-23T10:00,2.7,0.00,0.00,0.00,1.86,66,4.90,294.0
2025-01-23T11:00,2.6,0.00,0.00,0.00,2.25,93,5.60,427.0
2025-01-23T12:00,2.6,0.00,0.00,0.00,2.45,102,5.90,503.0
2025-01-23T13:00,5.2,0.00,0.00,0.00,2.51,113,6.10,532.0
2025-01-23T14:00,5.0,0.00,0.00,0.00,2.56,121,5.90,486.0
2025-01-23T15:00,4.7,0.00,0.00,0.00,2.53,120,5.60,396.0
2025-01-23T16:00,3.3,0.00,0.00,0.00,2.28,113,4.20,250.0
2025-01-23T17:00,2.7,0.00,0.00,0.00,2.21,115,3.30,96.0
2025-01-23T18:00,-2.7,0.00,0.00,0.00,2.20,120,3.70,3.0
2025-01-23T19:00,-2.8,0.00,0.00,0.00,2.35,128,3.60,0.0
2025-01-23T20:00,-3.0,0.00,0.00,0.00,2.44,125,3.60,0.0
2025-01-23T21:00,-2.7,0.00,0.00,0.00,2.61,107,3.60,0.0
2025-01-23T22:00,-3.2,0.00,0.00,0.00,2.55,90,3.50,0.0
2025-01-23T23:00,-4.7,0.00,0.00,0.00,2.46,84,3.50,0.0
2025-01-24T00:00,-4.8,0.00,0.00,0.00,2.35,78,3.40,0.0
2025-01-24T01:00,-4.8,0.00,0.00,0.00,2.39,74,3.40,0.0
2025-01-24T02:00,-4.8,0.00,0.00,0.00,2.45,70,3.30,0.0
2025-01-24T03:00,-4.7,0.00,0.00,0.00,2.28,61,3.20,0.0
2025-01-24T04:00,-5.1,0.00,0.00,0.00,2.09,57,3.20,0.0
2025-01-24T05:00,-4.7,0.00,0.00,0.00,2.25,53,3.20,0.0
2025-01-24T06:00,-4.3,0.00,0.00,0.00,1.98,34,3.00,0.0
2025-01-24T07:00,-4.1,0.00,0.00,0.00,2.07,37,3.30,0.0
2025-01-24T08:00,-4.1,0.00,0.00,0.00,2.68,37,4.00,13.0
2025-01-24T09:00,-3.3,0.00,0.00,0.00,2.98,41,5.40,135.0
2025-01-24T10:00,1.9,0.00,0.00,0.00,2.97,46,6.10,296.0
2025-01-24T11:00,2.2,0.00,0.00,0.00,3.53,52,7.00,429.0
2025-01-24T12:00,2.4,0.00,0.00,0.00,3.85,62,7.50,512.0
2025-01-24T13:00,5.1,0.00,0.00,0.00,3.68,72,7.60,536.0
2025-01-24T14:00,5.1,0.00,0.00,0.00,3.68,82,7.50,498.0
2025-01-24T15:00,4.9,0.00,0.00,0.00,3.80,90,7.40,402.0
2025-01-24T16:00,3.5,0.00,0.00,0.00,3.51,93,6.20,261.0
2025-01-24T17:00,2.8,0.00,0.00,0.00,3.02,97,5.00,100.0
2025-01-24T18:00,-0.7,0.00,0.00,0.00,3.07,106,5.40,4.0
2025-01-24T19:00,-0.7,0.00,0.00,0.00,3.23,103,5.60,0.0
2025-01-24T20:00,-0.5,0.00,0.00,0.00,2.98,98,4.80,0.0
2025-01-24T21:00,-0.6,0.00,0.00,0.00,2.75,87,3.90,0.0
2025-01-24T22:00,-1.7,0.00,0.00,0.00,2.26,85,3.60,0.0
2025-01-24T23:00,-3.2,0.00,0.00,0.00,2.72,97,3.20,0.0
2025-01-25T00:00,-2.9,0.00,0.00,0.00,2.55,74,3.10,0.0
2025-01-25T01:00,-3.0,0.00,0.00,0.00,2.12,45,4.20,0.0
2025-01-25T02:00,-2.6,0.00,0.00,0.00,2.52,41,5.10,0.0
2025-01-25T03:00,-2.6,0.00,0.00,0.00,3.04,46,5.00,0.0
2025-01-25T04:00,-4.3,0.00,0.00,0.00,2.72,47,4.40,0.0
2025-01-25T05:00,-4.8,0.00,0.00,0.00,2.27,40,3.70,0.0
2025-01-25T06:00,-4.3,0.00,0.00,0.00,2.09,40,3.50,0.0
2025-01-25T07:00,-4.3,0.00,0.00,0.00,2.05,45,3.20,0.0
2025-01-25T08:00,-4.0,0.00,0.00,0.00,2.02,42,3.30,12.0
2025-01-25T09:00,-3.7,0.00,0.00,0.00,2.23,48,4.40,108.0
2025-01-25T10:00,1.0,0.00,0.00,0.00,2.31,60,4.70,235.0
2025-01-25T11:00,1.1,0.00,0.00,0.00,2.21,77,4.60,336.0
2025-01-25T12:00,1.0,0.00,0.00,0.00,1.63,101,4.20,424.0
2025-01-25T13:00,3.0,0.00,0.00,0.00,1.75,103,4.80,459.0
2025-01-25T14:00,2.9,0.00,0.00,0.00,1.20,90,4.40,385.0
2025-01-25T15:00,3.0,0.00,0.00,0.00,1.22,55,3.60,291.0
2025-01-25T16:00,2.5,0.00,0.00,0.00,1.29,54,2.40,176.0
2025-01-25T17:00,1.8,0.00,0.00,0.00,1.50,90,2.00,77.0
2025-01-25T18:00,-1.7,0.00,0.00,0.00,2.15,115,3.20,4.0
2025-01-25T19:00,-1.3,0.00,0.00,0.00,2.13,129,3.00,0.0
2025-01-25T20:00,-0.7,0.00,0.00,0.00,1.41,163,2.60,0.0
2025-01-25T21:00,-0.2,0.00,0.00,0.00,1.41,225,2.00,0.0
2025-01-25T22:00,-0.5,0.00,0.00,0.00,1.23,238,2.10,0.0
2025-01-25T23:00,-0.6,0.00,0.00,0.00,1.48,242,2.40,0.0
2025-01-26T00:00,-0.5,0.00,0.00,0.00,2.17,251,3.50,0.0
2025-01-26T01:00,-0.3,0.10,0.00,0.07,2.22,262,4.10,0.0
2025-01-26T02:00,-0.4,0.20,0.00,0.14,2.30,274,3.90,0.0
2025-01-26T03:00,-0.6,0.40,0.00,0.28,2.65,272,4.70,0.0
2025-01-26T04:00,-0.8,0.50,0.00,0.35,2.63,261,4.70,0.0
2025-01-26T05:00,-0.8,0.50,0.00,0.35,2.75,254,4.80,0.0
2025-01-26T06:00,-0.9,0.40,0.00,0.28,3.41,265,5.60,0.0
2025-01-26T07:00,-0.7,0.30,0.00,0.21,4.32,276,6.30,0.0
2025-01-26T08:00,-0.4,0.20,0.00,0.14,4.70,298,6.00,6.0
2025-01-26T09:00,-0.2,0.10,0.00,0.07,4.60,304,6.80,77.0
2025-01-26T10:00,1.2,0.00,0.00,0.00,4.92,308,8.60,208.0
2025-01-26T11:00,1.4,0.00,0.00,0.00,6.41,318,9.90,237.0
2025-01-26T12:00,1.3,0.00,0.00,0.00,6.77,322,10.90,249.0
2025-01-26T13:00,1.7,0.00,0.00,0.00,7.05,322,12.00,359.0
2025-01-26T14:00,1.9,0.00,0.00,0.00,6.79,317,11.80,372.0
2025-01-26T15:00,1.8,0.00,0.00,0.00,6.63,310,12.50,334.0
2025-01-26T16:00,0.2,0.00,0.00,0.00,6.11,307,12.20,204.0
2025-01-26T17:00,-0.3,0.00,0.00,0.00,6.27,308,11.50,85.0
2025-01-26T18:00,-2.0,0.00,0.00,0.00,6.28,305,11.50,4.0
2025-01-26T19:00,-2.4,0.00,0.00,0.00,5.87,301,11.00,0.0
2025-01-26T20:00,-3.1,0.00,0.00,0.00,6.17,296,10.50,0.0
2025-01-26T21:00,-3.2,0.00,0.00,0.00,6.86,296,11.30,0.0
2025-01-26T22:00,-3.6,0.00,0.00,0.00,7.41,303,12.50,0.0
2025-01-26T23:00,-4.7,0.00,0.00,0.00,7.80,310,13.30,0.0
2025-01-27T00:00,-4.9,0.00,0.00,0.00,7.99,316,13.30,0.0
2025-01-27T01:00,-5.4,0.00,0.00,0.00,7.98,319,13.10,0.0
2025-01-27T02:00,-5.4,0.00,0.00,0.00,7.79,322,12.80,0.0
2025-01-27T03:00,-5.5,0.00,0.00,0.00,7.51,322,12.80,0.0
2025-01-27T04:00,-6.4,0.00,0.00,0.00,7.23,322,12.40,0.0
2025-01-27T05:00,-6.3,0.00,0.00,0.00,7.03,323,12.00,0.0
2025-01-27T06:00,-7.3,0.00,0.00,0.00,6.80,322,11.80,0.0
2025-01-27T07:00,-7.4,0.00,0.00,0.00,6.88,322,11.70,0.0
2025-01-27T08:00,-7.3,0.00,0.00,0.00,6.86,321,11.70,17.0
2025-01-27T09:00,-7.3,0.00,0.00,0.00,7.89,323,14.00,152.0
2025-01-27T10:00,-4.4,0.00,0.00,0.00,8.30,324,14.80,322.0
2025-01-27T11:00,-4.2,0.00,0.00,0.00,8.25,323,14.70,462.0
2025-01-27T12:00,-3.9,0.00,0.00,0.00,8.26,322,14.70,550.0
2025-01-27T13:00,-2.4,0.00,0.00,0.00,8.23,319,14.70,576.0
2025-01-27T14:00,-2.1,0.00,0.00,0.00,8.25,318,14.50,538.0
2025-01-27T15:00,-1.8,0.00,0.00,0.00,8.24,317,14.80,437.0
2025-01-27T16:00,-2.3,0.00,0.00,0.00,7.93,318,14.00,289.0
2025-01-27T17:00,-2.3,0.00,0.00,0.00,6.20,319,10.60,118.0
2025-01-27T18:00,-4.4,0.00,0.00,0.00,4.77,316,9.30,6.0
2025-01-27T19:00,-4.3,0.00,0.00,0.00,5.19,321,9.50,0.0
2025-01-27T20:00,-4.4,0.00,0.00,0.00,5.94,327,10.60,0.0
2025-01-27T21:00,-4.7,0.00,0.00,0.00,6.20,335,11.00,0.0
2025-01-27T22:00,-5.5,0.00,0.00,0.00,6.15,338,10.70,0.0
2025-01-27T23:00,-7.2,0.00,0.00,0.00,5.84,339,10.10,0.0
2025-01-28T00:00,-7.3,0.00,0.00,0.00,5.67,337,9.50,0.0
2025-01-28T01:00,-7.7,0.00,0.00,0.00,5.61,333,9.10,0.0
2025-01-28T02:00,-7.9,0.00,0.00,0.00,5.63,330,9.00,0.0
2025-01-28T03:00,-7.8,0.00,0.00,0.00,5.71,327,9.60,0.0
2025-01-28T04:00,-8.7,0.00,0.00,0.00,5.70,326,9.50,0.0
2025-01-28T05:00,-8.8,0.00,0.00,0.00,5.56,327,9.30,0.0
2025-01-28T06:00,-9.0,0.00,0.00,0.00,4.66,325,9.10,0.0
2025-01-28T07:00,-9.0,0.00,0.00,0.00,4.70,327,8.70,0.0
2025-01-28T08:00,-9.0,0.00,0.00,0.00,4.91,327,8.60,18.0
2025-01-28T09:00,-9.0,0.00,0.00,0.00,5.05,328,9.90,156.0
2025-01-28T10:00,-4.6,0.00,0.00,0.00,5.76,327,11.60,328.0
2025-01-28T11:00,-4.4,0.00,0.00,0.00,5.71,320,11.70,468.0
2025-01-28T12:00,-4.2,0.00,0.00,0.00,5.66,314,11.40,555.0
2025-01-28T13:00,-1.9,0.00,0.00,0.00,5.67,311,11.20,580.0
2025-01-28T14:00,-1.8,0.00,0.00,0.00,5.51,309,10.90,540.0
2025-01-28T15:00,-1.7,0.00,0.00,0.00,5.19,306,9.90,441.0
